dep,nom_dep,code_circo,numero,prenom,nom,sexe,code_nuance,nuance,sortante
007,Ardèche,007-03,4,Fabrice,BRUN,homme,LR,Les Républicains,true
007,Ardèche,007-03,5,Audrey,TEILLET,femme,ECO,Ecologistes,false
007,Ardèche,007-03,6,Gonzague,SILVA,homme,DSV,Droite souverainiste,false
007,Ardèche,007-03,7,Johan,VERHEIJ,homme,RN,Rassemblement National,false
007,Ardèche,007-03,8,Christophe,MARCHISIO,homme,DXG,Divers extrême gauche,false
007,Ardèche,007-03,9,Gérald,GANDON,homme,REC,Reconquête !,false
007,Ardèche,007-03,10,Laurent,UGHETTO,homme,DVG,Divers gauche,false
008,Ardennes,008-01,1,Laurent,RICHARD,homme,RN,Rassemblement National,false
008,Ardennes,008-01,2,Julien,DURUISSEAU,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
008,Ardennes,008-01,3,Arnaud,RENNESSON,homme,ECO,Ecologistes,false
008,Ardennes,008-01,4,Lionel,VUIBERT,homme,ENS,Ensemble ! (Majorité présidentielle),false
008,Ardennes,008-01,5,Patrick,KALMES,homme,DSV,Droite souverainiste,false
008,Ardennes,008-01,6,Nadia,OCTAVE,femme,DXG,Divers extrême gauche,false
008,Ardennes,008-01,7,Guillaume,MARECHAL,homme,LR,Les Républicains,false
008,Ardennes,008-01,8,Juliette,DE CAUSANS,femme,DVC,Divers centre,false
008,Ardennes,008-01,9,Sébastien,LAURENT,homme,REC,Reconquête !,false
008,Ardennes,008-02,1,Nadège,JACQUEMART,femme,REC,Reconquête !,false
008,Ardennes,008-02,2,Polina,BEDDELEM,femme,ENS,Ensemble ! (Majorité présidentielle),false
008,Ardennes,008-02,3,Gilles,LOYEZ,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
008,Ardennes,008-02,4,Christelle,GALLET,femme,ECO,Ecologistes,false
008,Ardennes,008-02,5,Mink,TAKAWÉ,femme,DXG,Divers extrême gauche,false
008,Ardennes,008-02,6,Patrick,BENYOUCEF,homme,DXG,Divers extrême gauche,false
008,Ardennes,008-02,7,Christelle,BELLAY,femme,DSV,Droite souverainiste,false
008,Ardennes,008-02,8,Baptiste,PHILIPPO,homme,RN,Rassemblement National,false
008,Ardennes,008-02,9,Pierre,CORDIER,homme,LR,Les Républicains,true
008,Ardennes,008-03,1,Bruno,NORTH,homme,REC,Reconquête !,false
008,Ardennes,008-03,2,Stella,BATISSE,femme,DSV,Droite souverainiste,false
008,Ardennes,008-03,3,Estelle,DRION,femme,ENS,Ensemble ! (Majorité présidentielle),false
008,Ardennes,008-03,4,Jean-Luc,WARSMANN,homme,DVD,Divers droite,true
008,Ardennes,008-03,5,Sophie,PERRIN,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
008,Ardennes,008-03,6,Laure,AUGIER,femme,DXG,Divers extrême gauche,false
008,Ardennes,008-03,7,Monique,PELTRIAUX,femme,ECO,Ecologistes,false
008,Ardennes,008-03,8,David,LEMOINE,homme,RN,Rassemblement National,false
009,Ariège,009-01,1,Jean-Marc,GARNIER,homme,RN,Rassemblement National,false
009,Ariège,009-01,2,Bénédicte,TAURINE,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,true
009,Ariège,009-01,3,François-Xavier,JOSSINET,homme,REC,Reconquête !,false
009,Ariège,009-01,4,Renaud,FABART,homme,ECO,Ecologistes,false
009,Ariège,009-01,5,Yannick,LOMRÉ,homme,DSV,Droite souverainiste,false
009,Ariège,009-01,6,Claire,COULY,femme,DVG,Divers gauche,false
009,Ariège,009-01,7,Anne-Sophie,TRIBOUT,femme,ENS,Ensemble ! (Majorité présidentielle),false
009,Ariège,009-01,8,Gisèle,LAPEYRE,femme,DXG,Divers extrême gauche,false
009,Ariège,009-01,9,Martine,FROGER,femme,SOC,Parti socialiste,false
009,Ariège,009-01,10,Jean-Pierre,SALVAT,homme,REG,Régionaliste,false
009,Ariège,009-02,1,Bérengère,CARRIE,femme,RN,Rassemblement National,false
009,Ariège,009-02,2,Quentin,CHAROY,homme,ECO,Ecologistes,false
009,Ariège,009-02,3,Alexandra,TARRIEUX-ANTRANIKIAN,femme,REC,Reconquête !,false
009,Ariège,009-02,4,Enzo,GARCIA,homme,REG,Régionaliste,false
009,Ariège,009-02,5,Laurent,PANIFOUS,homme,SOC,Parti socialiste,false
009,Ariège,009-02,6,Patrick,LAFFONT,homme,DVG,Divers gauche,false
009,Ariège,009-02,7,Michel,LARIVE,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,true
009,Ariège,009-02,8,Yann,DE KERIMEL,homme,DXD,Divers extrême droite,false
009,Ariège,009-02,9,Rémi,DUTRENOIS,homme,ENS,Ensemble ! (Majorité présidentielle),false
009,Ariège,009-02,10,Paul,AFONSO,homme,UDI,Union des Démocrates et des Indépendants,false
009,Ariège,009-02,11,Théodora,TESTARD,femme,DXG,Divers extrême gauche,false
010,Aube,010-01,1,Stéphanie,FRAENKEL,femme,LR,Les Républicains,false
010,Aube,010-01,2,Grégory,BESSON-MOREAU,homme,ENS,Ensemble ! (Majorité présidentielle),true
010,Aube,010-01,3,Jordan,GUITTON,homme,RN,Rassemblement National,false
010,Aube,010-01,4,Hervé,GIACOMONI,homme,REC,Reconquête !,false
010,Aube,010-01,5,Marie-Elisabeth,CANAUD,femme,DIV,Divers,false
010,Aube,010-01,6,Lydie,PIEPLU,femme,DVC,Divers centre,false
010,Aube,010-01,7,Laurent,SPAGNESI,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
010,Aube,010-01,8,Lionel,PAILLARD,homme,DXG,Divers extrême gauche,false
010,Aube,010-02,1,Romain,VALLÉE,homme,DXG,Divers extrême gauche,false
010,Aube,010-02,2,Sébastien,RIGLET,homme,DVC,Divers centre,false
010,Aube,010-02,3,Isabelle,PUFF,femme,DSV,Droite souverainiste,false
010,Aube,010-02,4,Evelyne,HENRY,femme,RN,Rassemblement National,false
010,Aube,010-02,5,Sébastien,BEAUFUMÉ,homme,ECO,Ecologistes,false
010,Aube,010-02,6,Salomé,FONTAINE-GARCIA,femme,ENS,Ensemble ! (Majorité présidentielle),false
010,Aube,010-02,7,Sarah,FRAINCART,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
010,Aube,010-02,8,Etienne,IGNATOVITCH,homme,REC,Reconquête !,false
010,Aube,010-02,9,Valérie,BAZIN-MALGRAS,femme,LR,Les Républicains,true
010,Aube,010-03,1,Pascal,ANDRIEUX,homme,DXG,Divers extrême gauche,false
010,Aube,010-03,2,Laure,FERNANDEZ,femme,DSV,Droite souverainiste,false
010,Aube,010-03,3,Gaëtan,SEFFALS,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
010,Aube,010-03,4,Lyonnel,HELICK,homme,DSV,Droite souverainiste,false
010,Aube,010-03,5,Dominique,MENISSIER,homme,ECO,Ecologistes,false
010,Aube,010-03,6,Loëtitia,BEURY,femme,ENS,Ensemble ! (Majorité présidentielle),false
010,Aube,010-03,7,Céline,LOPES VAZ,femme,REC,Reconquête !,false
010,Aube,010-03,8,Baptiste,GATOUILLAT,homme,LR,Les Républicains,false
010,Aube,010-03,9,Didier,FREVILLE,homme,DVC,Divers centre,false
010,Aube,010-03,10,Angélique,RANC,femme,RN,Rassemblement National,false
010,Aube,010-03,11,Nelly,COLLOT-TOUZÉ,femme,ECO,Ecologistes,false
011,Aude,011-01,1,Axel,ROULLIAUX,homme,REC,Reconquête !,false
011,Aude,011-01,2,Laure-Nelly,AMALRIC,femme,ECO,Ecologistes,false
011,Aude,011-01,3,Patricia,DANDEU,femme,ECO,Ecologistes,false
011,Aude,011-01,4,Juliette,SIKORA,femme,DIV,Divers,false
011,Aude,011-01,5,Gilbert,BIASOLI,homme,DSV,Droite souverainiste,false
011,Aude,011-01,6,Christophe,BARTHÈS,homme,RN,Rassemblement National,false
011,Aude,011-01,7,Nicole,GADRAT,femme,DXG,Divers extrême gauche,false
011,Aude,011-01,8,Laurent,PEREZ,homme,LR,Les Républicains,false
011,Aude,011-01,9,Sophie,COURRIÈRE CALMON,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
011,Aude,011-01,10,Danièle,HÉRIN,femme,ENS,Ensemble ! (Majorité présidentielle),true
011,Aude,011-02,1,Edouard,ROCHER,homme,RDG,Parti radical de gauche,false
011,Aude,011-02,2,Frédéric,FALCON,homme,RN,Rassemblement National,false
011,Aude,011-02,3,Baptiste,VASSEUR,homme,DVG,Divers gauche,false
011,Aude,011-02,4,Valérie,MONTERO-VALLE,femme,ECO,Ecologistes,false
011,Aude,011-02,5,Gérard,LENFANT,homme,DIV,Divers,false
011,Aude,011-02,6,Francis,THOMAS,homme,DSV,Droite souverainiste,false
011,Aude,011-02,7,Christian,CALGARO,homme,DVC,Divers centre,false
011,Aude,011-02,8,Viviane,THIVENT,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
011,Aude,011-02,9,Cyril,CAMBON,homme,ECO,Ecologistes,false
011,Aude,011-02,10,Annette,VIGIER,femme,DXG,Divers extrême gauche,false
011,Aude,011-02,11,Jean-François,DARAUD,homme,REC,Reconquête !,false
011,Aude,011-02,12,Alain,PEREA,homme,ENS,Ensemble ! (Majorité présidentielle),true
011,Aude,011-02,13,Quentin,ESTRADE,homme,LR,Les Républicains,false
011,Aude,011-02,14,Fabien,MIRABILE,homme,ECO,Ecologistes,false
011,Aude,011-03,1,Aurélien,TURCHETTO,homme,RDG,Parti radical de gauche,false
011,Aude,011-03,2,Pierre,MARTINEZ,homme,ECO,Ecologistes,false
011,Aude,011-03,3,Julien,RANCOULE,homme,RN,Rassemblement National,false
011,Aude,011-03,4,Martine,HABERT,femme,DSV,Droite souverainiste,false
011,Aude,011-03,5,Valérie,DUCOM,femme,REC,Reconquête !,false
011,Aude,011-03,6,Michel,MARTIN,homme,DXG,Divers extrême gauche,false
011,Aude,011-03,7,Mireille,ROBERT,femme,ENS,Ensemble ! (Majorité présidentielle),true
011,Aude,011-03,8,Johanna,ADDA--NETTER,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
011,Aude,011-03,9,Jacques,CROS,homme,ECO,Ecologistes,false
011,Aude,011-03,10,Carine,POTTIER,femme,UDI,Union des Démocrates et des Indépendants,false
011,Aude,011-03,11,Dominique,GALONNIER,homme,DXG,Divers extrême gauche,false
012,Aveyron,012-01,1,Antoine,DA CRUZ,homme,DVD,Divers droite,false
012,Aveyron,012-01,2,Godefroy,BES DE BERC,homme,REC,Reconquête !,false
012,Aveyron,012-01,3,Stéphane,MAZARS,homme,ENS,Ensemble ! (Majorité présidentielle),true
012,Aveyron,012-01,4,Julia,PLANE,femme,RN,Rassemblement National,false
012,Aveyron,012-01,5,Arlette,SAINT-AVIT,femme,DXG,Divers extrême gauche,false
012,Aveyron,012-01,6,Magali,BESSAOU,femme,LR,Les Républicains,false
012,Aveyron,012-01,7,Marie-Françoise,DUMAY,femme,ECO,Ecologistes,false
012,Aveyron,012-01,8,Léon,THEBAULT,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
012,Aveyron,012-01,9,Jean-Philippe,ARMET,homme,DSV,Droite souverainiste,false
012,Aveyron,012-02,1,Samuel,DEGUARA,homme,ENS,Ensemble ! (Majorité présidentielle),false
012,Aveyron,012-02,2,Laurent,ALEXANDRE,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
012,Aveyron,012-02,3,André,AT,homme,LR,Les Républicains,false
012,Aveyron,012-02,4,Florian,BARTHE,homme,DVD,Divers droite,false
012,Aveyron,012-02,5,Bruno,LELEU,homme,RN,Rassemblement National,false
012,Aveyron,012-02,6,Dominique,DUVAL,homme,REC,Reconquête !,false
012,Aveyron,012-02,7,Lucile,EL HEDRI,femme,DXG,Divers extrême gauche,false
012,Aveyron,012-02,8,Eric,CANTOURNET,homme,RDG,Parti radical de gauche,false
012,Aveyron,012-02,9,Jean-Luc,VIDAL,homme,DSV,Droite souverainiste,false
012,Aveyron,012-02,10,Myriam,CASSARINI,femme,ECO,Ecologistes,false
012,Aveyron,012-02,11,Dominique,CLERGUE,homme,DVG,Divers gauche,false
012,Aveyron,012-03,1,Bernard,COMBES,homme,DXG,Divers extrême gauche,false
012,Aveyron,012-03,2,Jean-François,ROUSSET,homme,ENS,Ensemble ! (Majorité présidentielle),false
012,Aveyron,012-03,3,Lysiane,TENDIL,femme,REC,Reconquête !,false
012,Aveyron,012-03,4,Michel,RHIN,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
012,Aveyron,012-03,5,Christophe,SAINT-PIERRE,homme,LR,Les Républicains,false
012,Aveyron,012-03,6,Jean Christophe,CAZORLA,homme,RN,Rassemblement National,false
012,Aveyron,012-03,7,Thierry,NOEL,homme,ECO,Ecologistes,false
012,Aveyron,012-03,8,Patrice,MIRAN,homme,ECO,Ecologistes,false
012,Aveyron,012-03,9,Jean-Marie,DAURES,homme,DVD,Divers droite,false
013,Bouches-du-Rhône,013-01,1,Sophie,GRECH,femme,REC,Reconquête !,false
013,Bouches-du-Rhône,013-01,2,Xavier,BONNARD,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-01,3,Ferielle,CHENNOUF,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-01,4,Marc,CECONE,homme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-01,5,Céline,CARAVELLAZI,femme,DSV,Droite souverainiste,false
013,Bouches-du-Rhône,013-01,6,Victor,GIOIA,homme,DVD,Divers droite,false
013,Bouches-du-Rhône,013-01,7,Julien,AVRIL,homme,DIV,Divers,false
013,Bouches-du-Rhône,013-01,8,Flora,JABES,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-01,9,Thibaud,ROSIQUE,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
013,Bouches-du-Rhône,013-01,10,Marie,LANZALAVI,femme,REG,Régionaliste,false
013,Bouches-du-Rhône,013-01,11,Monique,GRISETI,femme,RN,Rassemblement National,false
013,Bouches-du-Rhône,013-01,12,Sabrina,AGRESTI ROUBACHE,femme,ENS,Ensemble ! (Majorité présidentielle),false
013,Bouches-du-Rhône,013-01,13,Sarah,BOUALEM-AUBERT,femme,LR,Les Républicains,false
013,Bouches-du-Rhône,013-02,1,Avi,ASSOULY,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-02,2,Florence,DENNEVAL,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-02,3,Hélène,ERMACORA,femme,DSV,Droite souverainiste,false
013,Bouches-du-Rhône,013-02,4,Dominique,SURRY,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-02,5,Claire,PITOLLAT,femme,ENS,Ensemble ! (Majorité présidentielle),true
013,Bouches-du-Rhône,013-02,6,Sébastien,PERETTI,homme,DIV,Divers,false
013,Bouches-du-Rhône,013-02,7,Clémence,PARODI,femme,RN,Rassemblement National,false
013,Bouches-du-Rhône,013-02,8,Alain,PERSIA,homme,DIV,Divers,false
013,Bouches-du-Rhône,013-02,9,Brigitte,ESPAZE,femme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-02,10,Sabine,BERNASCONI,femme,LR,Les Républicains,false
013,Bouches-du-Rhône,013-02,11,Alexandre,RUPNIK,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
013,Bouches-du-Rhône,013-02,12,Jean-Marc,GRAFFEO,homme,REC,Reconquête !,false
013,Bouches-du-Rhône,013-03,1,Gisèle,LELOUIS,femme,RN,Rassemblement National,false
013,Bouches-du-Rhône,013-03,2,Nadia,SI AHMED,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-03,3,Mohamed,BENSAADA,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
013,Bouches-du-Rhône,013-03,4,Elisabeth,SAID,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-03,5,Sandrine,D'ANGIO,femme,REC,Reconquête !,false
013,Bouches-du-Rhône,013-03,6,Adam,TORDJMANN,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-03,7,Alexandra,LOUIS,femme,ENS,Ensemble ! (Majorité présidentielle),true
013,Bouches-du-Rhône,013-03,8,Bruno,COCAIGN,homme,DVC,Divers centre,false
013,Bouches-du-Rhône,013-03,9,Patrick,PAPPALARDO,homme,LR,Les Républicains,false
013,Bouches-du-Rhône,013-03,10,Nora,BELKAROUI,femme,REG,Régionaliste,false
013,Bouches-du-Rhône,013-03,11,Jacqueline,GRANDEL,femme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-04,1,Elisabeth,VINCETTI,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-04,2,Mathilde,HEUGUET,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-04,3,Sandrine,RASTIT,femme,REC,Reconquête !,false
013,Bouches-du-Rhône,013-04,4,Martine,DUPUY,femme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-04,5,Léa,MANICACCI,femme,REG,Régionaliste,false
013,Bouches-du-Rhône,013-04,6,Isabelle,BONNET,femme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-04,7,Manuel,BOMPARD,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
013,Bouches-du-Rhône,013-04,8,Miloud,BOUALEM,homme,DVC,Divers centre,false
013,Bouches-du-Rhône,013-04,9,Julien,TELLIER,homme,RN,Rassemblement National,false
013,Bouches-du-Rhône,013-04,10,Kaouther,BEN MOHAMED,femme,DIV,Divers,false
013,Bouches-du-Rhône,013-04,11,Majid,BENSAID,homme,DIV,Divers,false
013,Bouches-du-Rhône,013-04,12,Wally,TIRERA,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-04,13,Solange,BIAGGI,femme,LR,Les Républicains,false
013,Bouches-du-Rhône,013-04,14,Najat,AKODAD,femme,ENS,Ensemble ! (Majorité présidentielle),false
013,Bouches-du-Rhône,013-05,1,Joséphine,RUSSO,femme,DVC,Divers centre,false
013,Bouches-du-Rhône,013-05,2,Christian,MONFERRINI,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-05,3,Marc,DE BENSASON,homme,DSV,Droite souverainiste,false
013,Bouches-du-Rhône,013-05,4,Vannina,PAGANINI,femme,DVD,Divers droite,false
013,Bouches-du-Rhône,013-05,5,Mai,NGUYÊN-VAN,femme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-05,6,Maryline,ANTOINE,femme,LR,Les Républicains,false
013,Bouches-du-Rhône,013-05,7,Mourad,BELAÏD,homme,DVC,Divers centre,false
013,Bouches-du-Rhône,013-05,8,Djamel,DIDOUNE,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-05,9,Cathy,RACON-BOUZON,femme,ENS,Ensemble ! (Majorité présidentielle),true
013,Bouches-du-Rhône,013-05,10,Marine,MANIVET,femme,REC,Reconquête !,false
013,Bouches-du-Rhône,013-05,11,Nathalie,MALHOLE,femme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-05,12,Georges,VINAPON,homme,DVG,Divers gauche,false
013,Bouches-du-Rhône,013-05,13,Céline,DURAND,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-05,14,Hendrik,DAVI,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
013,Bouches-du-Rhône,013-05,15,Anne,CHAMAYOU,femme,DIV,Divers,false
013,Bouches-du-Rhône,013-05,16,Quentin,VINCETTI,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-05,17,Sandrine,LAMBERT,femme,RN,Rassemblement National,false
013,Bouches-du-Rhône,013-06,1,Eddie,GOULTINE,homme,DVG,Divers gauche,false
013,Bouches-du-Rhône,013-06,2,Éléonore,BEZ,femme,RN,Rassemblement National,false
013,Bouches-du-Rhône,013-06,3,Michel,JOUBERT,homme,DSV,Droite souverainiste,false
013,Bouches-du-Rhône,013-06,4,Magali,HOLAGNE,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
013,Bouches-du-Rhône,013-06,5,Fazia,HAMICHE,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-06,6,Véronique Catherine Corinne,MOREL,femme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-06,7,Didier,REAULT,homme,LR,Les Républicains,false
013,Bouches-du-Rhône,013-06,8,Sophia,HOCINI,femme,DVG,Divers gauche,false
013,Bouches-du-Rhône,013-06,9,Dominique,LAUMONIER,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-06,10,Richard,DUBREUIL,homme,REC,Reconquête !,false
013,Bouches-du-Rhône,013-06,11,Clara-Maria,LAREDO,femme,REG,Régionaliste,false
013,Bouches-du-Rhône,013-06,12,Lionel,ROYER-PERREAUT,homme,ENS,Ensemble ! (Majorité présidentielle),false
013,Bouches-du-Rhône,013-06,13,Angélique,COLLETTE,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-06,14,Sophie,GOY,femme,DVC,Divers centre,false
013,Bouches-du-Rhône,013-07,1,Arezki,SELLOUM,homme,RN,Rassemblement National,false
013,Bouches-du-Rhône,013-07,2,Ali,AMOUCHE,homme,DVG,Divers gauche,false
013,Bouches-du-Rhône,013-07,3,Karima,ZEROUALI,femme,DIV,Divers,false
013,Bouches-du-Rhône,013-07,4,Danièle Mireille Lucienne,PÉCOUT,femme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-07,5,François,PROVÉ,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-07,6,Nadia,MERSALI,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-07,7,Sébastien,DELOGU,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
013,Bouches-du-Rhône,013-07,8,Lorenzo,LONGO,homme,REC,Reconquête !,false
013,Bouches-du-Rhône,013-07,9,Sandrine,BOVÉ,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-07,10,Jacobine,MEUCHE,femme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-07,11,Nourdine,CHABOUNI,homme,DIV,Divers,false
013,Bouches-du-Rhône,013-07,12,Stéphane,PERNICE,homme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-07,13,Raymond,DELERIA,homme,UDI,Union des Démocrates et des Indépendants,false
013,Bouches-du-Rhône,013-07,14,Saïd,AHAMADA,homme,ENS,Ensemble ! (Majorité présidentielle),true
013,Bouches-du-Rhône,013-08,1,Rémy,BAZZALI,homme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-08,2,Sophie,IMBERT,femme,DIV,Divers,false
013,Bouches-du-Rhône,013-08,3,Boualam,AKSIL,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-08,4,Jean-Michel,FARGE,homme,REC,Reconquête !,false
013,Bouches-du-Rhône,013-08,5,Eric,DELIGNY,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
013,Bouches-du-Rhône,013-08,6,Victor,GAGO-CHIDAINE,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-08,7,Daniel,MEHL,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-08,8,Jean-Marc,ZULESI,homme,ENS,Ensemble ! (Majorité présidentielle),true
013,Bouches-du-Rhône,013-08,9,Romain,TONUSSI,homme,RN,Rassemblement National,false
013,Bouches-du-Rhône,013-08,10,David,YTIER,homme,LR,Les Républicains,false
013,Bouches-du-Rhône,013-08,11,Edith,GALHARAGUE,femme,DSV,Droite souverainiste,false
013,Bouches-du-Rhône,013-09,1,François,OTCHAKOVSKY,homme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-09,2,Simon,LACHIQUE,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-09,3,Aurélien,MICHEL,homme,DIV,Divers,false
013,Bouches-du-Rhône,013-09,4,Rebia,BENARIOUA,homme,DVG,Divers gauche,false
013,Bouches-du-Rhône,013-09,5,Laurence,LEGUEM,femme,REC,Reconquête !,false
013,Bouches-du-Rhône,013-09,6,Lucas,TROTTMANN,homme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
013,Bouches-du-Rhône,013-09,7,Hélène,KNEZEVIC,femme,DSV,Droite souverainiste,false
013,Bouches-du-Rhône,013-09,8,Roland,GIBERTI,homme,LR,Les Républicains,false
013,Bouches-du-Rhône,013-09,9,Jean,REYNAUD,homme,REG,Régionaliste,false
013,Bouches-du-Rhône,013-09,10,Bertrand,MAS-FRAISSINET,homme,ENS,Ensemble ! (Majorité présidentielle),false
013,Bouches-du-Rhône,013-09,11,Giovanni,SCHIPANI,homme,DVD,Divers droite,false
013,Bouches-du-Rhône,013-09,12,Coralie,RAYNAUD,femme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-09,13,Daniel,COMBO,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-09,14,Amélie,BREGEON,femme,DVC,Divers centre,false
013,Bouches-du-Rhône,013-09,15,Joëlle,MÉLIN,femme,RN,Rassemblement National,false
013,Bouches-du-Rhône,013-10,1,Marina,MESURE,femme,NUPES,Nouvelle Union Populaire Écologique et Sociale,false
013,Bouches-du-Rhône,013-10,2,Patrice,DAUDE,homme,ECO,Ecologistes,false
013,Bouches-du-Rhône,013-10,3,Jean-Philippe,COURTARO,homme,REC,Reconquête !,false
013,Bouches-du-Rhône,013-10,4,Jean-Claude,VALIENTE,homme,DXG,Divers extrême gauche,false
013,Bouches-du-Rhône,013-10,5,Magali,GOZZI,femme,REG,Régionaliste,false
013,Bouches-du-Rhône,013-10,6,Stéphanie,BRUN,femme,DSV,Droite souverainiste,false
