dep,nom_dep,code_circo,00,prenom,nom,sexe,code_nuance,nuance,id,prenom,nom,sexe,sortante,circonscription,parti,checked,lien,twitter,
037,Indre-et-Loire,037-03,09,Morgane,LECHEVALIER,femme,DIV,Divers,9414,Morgane,Lechevalier,femme,,037-03,Parti pirate,,https://partipirate.org/map,,
037,Indre-et-Loire,037-03,10,Claire,DELORE,femme,DXG,Divers extrême gauche,,,,,,,,,,,
037,Indre-et-Loire,037-04,01,Caroline,DEFORGE,femme,ECO,Ecologistes,,,,,,,,,,,
037,Indre-et-Loire,037-04,02,Francis,CHAMBERS,homme,DIV,Divers,,,,,,,,,,,
037,Indre-et-Loire,037-04,03,Laurent,BAUMEL,homme,SOC,Parti socialiste,6259,Laurent,Baumel,homme,,037-04,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/BaumelLaurent,
037,Indre-et-Loire,037-04,04,Jean-François,BELLANGER,homme,RN,Rassemblement National,6258,Jean-François,Bellanger,homme,,037-04,RN,,https://www.lanouvellerepublique.fr/indre-et-loire/indre-et-loire-le-rassemblement-national-presente-ses-candidats-aux-legislatives,,
037,Indre-et-Loire,037-04,05,Jacques,MASSET,homme,ECO,Ecologistes,6255,Jacques,Masset,homme,,037-04,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
037,Indre-et-Loire,037-04,06,Nesrine,BEN LAHCEN,femme,DIV,Divers,,,,,,,,,,,
037,Indre-et-Loire,037-04,07,Olivier,DE LA FERTÉ,homme,REC,Reconquête !,6257,Olivier,de la Ferté,homme,,037-04,Reconquête,,https://www.lanouvellerepublique.fr/indre-et-loire/indre-et-loire-reconquete-presente-ses-candidats-aux-elections-legislatives,,
037,Indre-et-Loire,037-04,08,Kévin,GARDEAU,homme,DXG,Divers extrême gauche,8615,Kévin,Gardeau,homme,,037-04,LO,,https://www.lutte-ouvriere.org/legislatives,,
037,Indre-et-Loire,037-04,09,Fabienne,COLBOC,femme,ENS,Ensemble ! (Majorité présidentielle),6256,Fabienne,Colboc,femme,checked,037-04,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
037,Indre-et-Loire,037-04,10,Sophie,LAGRÉE,femme,LR,Les Républicains,6254,Sophie,Lagrée,femme,,037-04,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,,
037,Indre-et-Loire,037-05,01,Christine,DELARUE,femme,DXG,Divers extrême gauche,8616,Christine,Delarue,femme,,037-05,LO,,https://www.lutte-ouvriere.org/legislatives,,
037,Indre-et-Loire,037-05,02,Charles,GIRARDIN,homme,ECO,Ecologistes,,,,,,,,,,,
037,Indre-et-Loire,037-05,03,Fabrice,BOIGARD,homme,LR,Les Républicains,6260,Fabrice,Boigard,homme,,037-05,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,,
037,Indre-et-Loire,037-05,04,Bruno,JULIEN,homme,REC,Reconquête !,6263,Bruno,Julien,homme,,037-05,Reconquête,,https://www.lanouvellerepublique.fr/indre-et-loire/indre-et-loire-reconquete-presente-ses-candidats-aux-elections-legislatives,,
037,Indre-et-Loire,037-05,05,Émilien,COUSIN HAMELAL,homme,ECO,Ecologistes,6261,Émilien,Cousin Hamelal,homme,,037-05,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
037,Indre-et-Loire,037-05,06,Sabine,THILLAYE,femme,ENS,Ensemble ! (Majorité présidentielle),6262,Sabine,Thillaye,femme,checked,037-05,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
037,Indre-et-Loire,037-05,07,Patrick,MARTINEZ,homme,DVD,Divers droite,,,,,,,,,,,
037,Indre-et-Loire,037-05,08,Françoise Jeanne Renée,DESMARES LANGLADE,femme,COM,Parti communiste français,6265,Françoise,Langlade,femme,,037-05,PCF,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/tableau-circos-pcf-accord-nupes-7397ac805b5f4340a7ae16bd3c875949.pdf,,
037,Indre-et-Loire,037-05,09,Ambre,LOUISIN,femme,RN,Rassemblement National,6264,Ambre,Louisin,femme,,037-05,RN,,https://www.lanouvellerepublique.fr/indre-et-loire/indre-et-loire-le-rassemblement-national-presente-ses-candidats-aux-legislatives,,
038,Isère,038-01,01,Rémi,ADAM,homme,DXG,Divers extrême gauche,8617,Rémi,Adam,homme,,038-01,LO,,https://www.lutte-ouvriere.org/legislatives,,
038,Isère,038-01,02,Olivier,VÉRAN,homme,ENS,Ensemble ! (Majorité présidentielle),6268,Olivier,Véran,homme,,038-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
038,Isère,038-01,03,Aurore,MEYRIEUX,femme,RN,Rassemblement National,7867,Aurore,Meyrieux,femme,,038-01,RN,,https://rassemblementnational.fr/elections-legislatives/,,
038,Isère,038-01,04,François-Marie,PERIER,homme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-01,05,Agnese,PIGNATARO,femme,ECO,Ecologistes,6266,Agnese,Pignataro,femme,,038-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
038,Isère,038-01,06,Marine,CHIABERTO,femme,REC,Reconquête !,6267,Marine,Chiaberto,femme,,038-01,Reconquête,,https://twitter.com/ChiabertoMarine/status/1521451692650340353,,
038,Isère,038-01,07,Brigitte,BOER,femme,LR,Les Républicains,,,,,,,,,,,
038,Isère,038-01,08,Bruno,LAFEUILLE,homme,DSV,Droite souverainiste,,,,,,,,,,,
038,Isère,038-01,09,Salomé,ROBIN,femme,FI,La France Insoumise,6269,Salomé,Robin,femme,,038-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/SalomeRobinD,
038,Isère,038-02,01,Cyrielle,CHATELAIN,femme,ECO,Ecologistes,6271,Cyrielle,Chatelain,femme,,038-02,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/Cyrielle_Lisa,
038,Isère,038-02,02,Grégory,MANOUKIAN,homme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-02,03,Muriel,BURGAZ,femme,REC,Reconquête !,,,,,,,,,,,
038,Isère,038-02,04,Maxence,MORAND,homme,REG,Régionaliste,9415,Maxence,Morand,homme,,038-02,Parti pirate,,https://partipirate.org/map,,
038,Isère,038-02,05,Carole,CONDAT,femme,DVG,Divers gauche,,,,,,,,,,,
038,Isère,038-02,06,Mohamed,GAFSI,homme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-02,07,Jérôme,RUBES,homme,COM,Parti communiste français,,,,,,,,,,,
038,Isère,038-02,08,Chantal,GOMEZ,femme,DXG,Divers extrême gauche,8618,Chantal,Gomez,femme,,038-02,LO,,https://www.lutte-ouvriere.org/legislatives,,
038,Isère,038-02,09,Jean-Charles,COLAS-ROY,homme,ENS,Ensemble ! (Majorité présidentielle),6272,Jean-Charles,Colas-Roy,homme,checked,038-02,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
038,Isère,038-02,10,Clhoé,BAILLY,femme,RN,Rassemblement National,7868,Chloé,Bailly,femme,,038-02,RN,,https://rassemblementnational.fr/elections-legislatives/,,
038,Isère,038-02,11,Fabienne,SARRAT,femme,LR,Les Républicains,,,,,,,,,,,
038,Isère,038-02,12,David,OLIVIER,homme,ECO,Ecologistes,6270,David,Olivier,homme,,038-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
038,Isère,038-03,01,Catherine,BRUN,femme,DXG,Divers extrême gauche,8619,Catherine,Brun,femme,,038-03,LO,,https://www.lutte-ouvriere.org/legislatives,,
038,Isère,038-03,02,Élisa,MARTIN,femme,FI,La France Insoumise,6275,Elisa,Martin,femme,,038-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/ElisaMartinGre,
038,Isère,038-03,03,Sandra,KRIEF,femme,ECO,Ecologistes,6273,Sandra,Krief,femme,,038-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
038,Isère,038-03,04,Clément,CHAPPET,homme,LR,Les Républicains,,,,,,,,,,,
038,Isère,038-03,05,Lucie,TIVOLLE,femme,REC,Reconquête !,,,,,,,,,,,
038,Isère,038-03,06,Isabelle,JIMENEZ DEBEZE,femme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-03,07,Romain,EDWIGE,homme,DXG,Divers extrême gauche,,,,,,,,,,,
038,Isère,038-03,08,Emilie,CHALAS,femme,ENS,Ensemble ! (Majorité présidentielle),6274,Émilie,Chalas,femme,checked,038-03,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
038,Isère,038-03,09,Christel,DUPRÉ,femme,RN,Rassemblement National,7869,Christel,Dupré,femme,,038-03,RN,,https://rassemblementnational.fr/elections-legislatives/,,
038,Isère,038-03,10,Stéphane,GEMMANI,homme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-04,01,Fanny,LACROIX,femme,ENS,Ensemble ! (Majorité présidentielle),6276,Fanny,Lacroix,femme,,038-04,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
038,Isère,038-04,02,Quentin,JEULIN,homme,DSV,Droite souverainiste,,,,,,,,,,,
038,Isère,038-04,03,Yves,GERIN-MOMBRUN,homme,DXG,Divers extrême gauche,,,,,,,,,,,
038,Isère,038-04,04,Marie-Noëlle,BATTISTEL,femme,SOC,Parti socialiste,6277,Marie-Noëlle,Battistel,femme,checked,038-04,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/BattistelMarie,
038,Isère,038-04,05,Isabelle,OLIVIER,femme,REC,Reconquête !,,,,,,,,,,,
038,Isère,038-04,06,Michaël,KRAEMER,homme,DVD,Divers droite,,,,,,,,,,,
038,Isère,038-04,07,Olivier,GUYOT,homme,RN,Rassemblement National,7870,Olivier,Guyot,homme,,038-04,RN,,https://rassemblementnational.fr/elections-legislatives/,,
038,Isère,038-04,08,Josiane,HIREL,femme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-04,09,Jean-Alain,ZIEGLER,homme,DXG,Divers extrême gauche,8620,Jean-Alain,Ziegler,homme,,038-04,LO,,https://www.lutte-ouvriere.org/legislatives,,
038,Isère,038-05,01,Anna,KOLMAKOVA,femme,DSV,Droite souverainiste,,,,,,,,,,,
038,Isère,038-05,02,Quentin,FERES,homme,REC,Reconquête !,,,,,,,,,,,
038,Isère,038-05,03,Frédéric,ROSSET,homme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-05,04,Jérémie,IORDANOFF,homme,ECO,Ecologistes,6279,Jérémie,Iordanoff,homme,,038-05,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/iordanoff,
038,Isère,038-05,05,Fabienne-Claire,LEAL,femme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-05,06,Françoise,LECROQ,femme,DXG,Divers extrême gauche,,,,,,,,,,,
038,Isère,038-05,07,Jérôme,SANTANA,homme,RN,Rassemblement National,7871,Jérôme,Santana,homme,,038-05,RN,,https://rassemblementnational.fr/elections-legislatives/,,
038,Isère,038-05,08,Nathalie,HELLER,femme,ECO,Ecologistes,6278,Nathalie,Heller,femme,,038-05,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
038,Isère,038-05,09,Christine,TULIPE,femme,DXG,Divers extrême gauche,8621,Christine,Tulipe,femme,,038-05,LO,,https://www.lutte-ouvriere.org/legislatives,,
038,Isère,038-05,10,Frédéric,VERGEZ,homme,DVG,Divers gauche,,,,,,,,,,,
038,Isère,038-05,11,Florence,JAY,femme,ENS,Ensemble ! (Majorité présidentielle),6280,Florence,Jay,femme,,038-05,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
038,Isère,038-06,01,Denise,GOMEZ,femme,DXG,Divers extrême gauche,8622,Denise,Gomez,femme,,038-06,LO,,https://www.lutte-ouvriere.org/legislatives,,
038,Isère,038-06,02,Sylvie,HOLTZ,femme,DSV,Droite souverainiste,,,,,,,,,,,
038,Isère,038-06,03,Annick,MERLE,femme,LR,Les Républicains,,,,,,,,,,,
038,Isère,038-06,04,Alexis,JOLLY,homme,RN,Rassemblement National,7872,Alexis,Jolly,homme,,038-06,RN,,https://rassemblementnational.fr/elections-legislatives/,,
038,Isère,038-06,05,Cendra,MOTIN,femme,ENS,Ensemble ! (Majorité présidentielle),6281,Cendra,Motin,femme,checked,038-06,LRM/Horizons,,https://horizonsleparti.fr/candidats/,,
038,Isère,038-06,06,Elyas,MAURAD,homme,DVG,Divers gauche,,,,,,,,,,,
038,Isère,038-06,07,Amélie,JULLIEN,femme,REC,Reconquête !,,,,,,,,,,,
038,Isère,038-06,08,Nicole,FINAS-FILLON,femme,FI,La France Insoumise,6282,Nicole,Fillon,femme,,038-06,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,,
038,Isère,038-07,01,Yannick,NEUDER,homme,LR,Les Républicains,,,,,,,,,,,
038,Isère,038-07,02,Estelle,MEILLIER,femme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-07,03,Paulette,ROURE,femme,DSV,Droite souverainiste,,,,,,,,,,,
038,Isère,038-07,04,Pascale,PRUVOST,femme,ENS,Ensemble ! (Majorité présidentielle),6283,Pascale,Pruvost,femme,,038-07,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
038,Isère,038-07,05,Hugo,GAGNIEU,homme,REC,Reconquête !,,,,,,,,,,,
038,Isère,038-07,06,Bruno,PERRODIN,homme,DXG,Divers extrême gauche,8623,Bruno,Perrodin,homme,,038-07,LO,,https://www.lutte-ouvriere.org/legislatives,,
038,Isère,038-07,07,Alexandre,MOULIN-COMTE,homme,RN,Rassemblement National,7873,Alexandre,Moulin-Comte,homme,,038-07,RN,,https://rassemblementnational.fr/elections-legislatives/,,
038,Isère,038-07,08,Odile,GITTON,femme,DIV,Divers,,,,,,,,,,,
038,Isère,038-07,09,Dominique,DICHARD,femme,COM,Parti communiste français,6284,Dominique,Dichard,femme,,038-07,PCF,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/tableau-circos-pcf-accord-nupes-7397ac805b5f4340a7ae16bd3c875949.pdf,,
038,Isère,038-07,10,Pietro Roberto,LILLO,homme,DVG,Divers gauche,,,,,,,,,,,
038,Isère,038-08,01,Jacques,LACAILLE,homme,DXG,Divers extrême gauche,8624,Jacques,Lacaille,homme,,038-08,LO,,https://www.lutte-ouvriere.org/legislatives,,
038,Isère,038-08,02,Benoit,AUGUSTE,homme,RN,Rassemblement National,7874,Benoît,Auguste,homme,,038-08,RN,,https://rassemblementnational.fr/elections-legislatives/,,
038,Isère,038-08,03,Jean-Claude,LASSALLE,homme,LR,Les Républicains,,,,,,,,,,,
038,Isère,038-08,04,Eloïc,DUFOUR,homme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-08,05,Thibaut,MONNIER,homme,REC,Reconquête !,,,,,,,,,,,
038,Isère,038-08,06,Quentin,DOGON,homme,ECO,Ecologistes,6285,Quentin,Dogon,homme,,038-08,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,https://twitter.com/DogonQ,
038,Isère,038-08,07,Jean-Louis,GOUJON,homme,DSV,Droite souverainiste,,,,,,,,,,,
038,Isère,038-08,08,Caroline,ABADIE,femme,ENS,Ensemble ! (Majorité présidentielle),6286,Caroline,Abadie,femme,checked,038-08,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
038,Isère,038-09,01,Bruno,GATTAZ,homme,LR,Les Républicains,,,,,,,,,,,
038,Isère,038-09,02,Elodie,JACQUIER-LAFORGE,femme,ENS,Ensemble ! (Majorité présidentielle),6288,Elodie,Jacquier-Laforge,femme,checked,038-09,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
038,Isère,038-09,03,Sandrine,SEROR,femme,REC,Reconquête !,,,,,,,,,,,
038,Isère,038-09,04,Sandrine,NOSBÉ,femme,FI,La France Insoumise,6289,Sandrine,Nosbe,femme,,038-09,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,,
038,Isère,038-09,05,Cécile,BÈNE,femme,RN,Rassemblement National,7875,Cécile,Bene,femme,,038-09,RN,,https://rassemblementnational.fr/elections-legislatives/,,
038,Isère,038-09,06,Odile,ROSEMBERG,femme,DSV,Droite souverainiste,,,,,,,,,,,
038,Isère,038-09,07,Anaëlle,TADDEI,femme,ECO,Ecologistes,6287,Anaëlle,Taddei,femme,,038-09,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
038,Isère,038-09,08,Claude,DETROYAT,femme,DXG,Divers extrême gauche,,,,,,,,,,,
038,Isère,038-09,09,Guillaume,ROURE,homme,DIV,Divers,9416,Guillaume,Roure,homme,,038-09,Parti pirate,,https://partipirate.org/map,,
038,Isère,038-10,01,Allan,BRUNON,homme,FI,La France Insoumise,6293,Allan,Brunon,homme,,038-10,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/allan_adb,
038,Isère,038-10,02,Elodie,JAMMOT SCHWANDER,femme,DVG,Divers gauche,,,,,,,,,,,
038,Isère,038-10,03,Estelle,MERINO,femme,ECO,Ecologistes,,,,,,,,,,,
038,Isère,038-10,04,Aurélien,LEPRETRE,homme,LR,Les Républicains,,,,,,,,,,,
038,Isère,038-10,05,Mounir,ZOUAGHA,homme,DVG,Divers gauche,,,,,,,,,,,
038,Isère,038-10,06,Pierre,LEVIAUX,homme,DVG,Divers gauche,,,,,,,,,,,
038,Isère,038-10,07,Stéphane,BLANCHON,homme,REC,Reconquête !,6291,Stéphane,Blanchon,homme,,038-10,Reconquête,,https://twitter.com/S_Blanchon/status/1520055336077598721,https://twitter.com/S_Blanchon,
038,Isère,038-10,08,Marjolaine,MEYNIER-MILLEFERT,femme,ENS,Ensemble ! (Majorité présidentielle),6292,Marjolaine,Meynier-Millefert,femme,checked,038-10,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
038,Isère,038-10,09,Ariane,DUPONT,femme,ECO,Ecologistes,6290,Ariane,Dupont,femme,,038-10,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
038,Isère,038-10,10,Amélie,HULARD,femme,REG,Régionaliste,9417,Amélie,Hulard,femme,,038-10,Parti pirate,,https://partipirate.org/map,,
038,Isère,038-10,11,Nathalie,GERMAIN,femme,RN,Rassemblement National,7876,Nathalie,Germain,femme,,038-10,RN,,https://rassemblementnational.fr/elections-legislatives/,,
038,Isère,038-10,12,Serge,COMPAGNON,homme,DSV,Droite souverainiste,,,,,,,,,,,
038,Isère,038-10,13,Clément,BORDES,homme,DXG,Divers extrême gauche,8626,Clément,Bordes,homme,,038-10,LO,,https://www.lutte-ouvriere.org/legislatives,,
039,Jura,039-01,01,Benjamin,MARRAUD DES GROTTES,homme,LR,Les Républicains,6294,Benjamin,Marraud des Grottes,homme,,039-01,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,,
039,Jura,039-01,02,Danielle,BRULEBOIS,femme,ENS,Ensemble ! (Majorité présidentielle),6295,Danielle,Brulebois,femme,checked,039-01,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
039,Jura,039-01,03,Anthony,BRONDEL,homme,FI,La France Insoumise,6296,Anthony,Brondel,homme,,039-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/AnthonyBrondel,
039,Jura,039-01,04,Thomas,BOUHALI,homme,RN,Rassemblement National,7877,Thomas,Bouhali,homme,,039-01,RN,,https://rassemblementnational.fr/elections-legislatives/,,
039,Jura,039-01,05,Thierry,PERRET,homme,REC,Reconquête !,,,,,,,,,,,
039,Jura,039-01,06,Johanne,MOREL,femme,DXG,Divers extrême gauche,8274,Johanne,Morel,femme,,039-01,LO,,https://www.lutte-ouvriere.org/legislatives/franche-comte,,
039,Jura,039-02,01,Marie-Christine,DALLOZ,femme,LR,Les Républicains,8206,Marie-Christine,Dalloz,femme,checked,039-02,LR/UDI,,https://www.leprogres.fr/elections/2022/05/06/legislatives-marie-christine-dalloz-remet-son-titre-en-jeu,,
039,Jura,039-02,02,Jérôme,LINDA,homme,DVD,Divers droite,,,,,,,,,,,
039,Jura,039-02,03,Delphine,GALLOIS JOBEZ,femme,ENS,Ensemble ! (Majorité présidentielle),6297,Delphine,Gallois,femme,,039-02,LRM/Horizons,,https://horizonsleparti.fr/candidats/,,
039,Jura,039-02,04,Evelyne,TERNANT,femme,COM,Parti communiste français,6298,Evelyne,Ternant,femme,,039-02,PCF,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/tableau-circos-pcf-accord-nupes-7397ac805b5f4340a7ae16bd3c875949.pdf,https://twitter.com/EvelyneTernant,
039,Jura,039-02,05,Nathalie,DESSEIGNE,femme,DSV,Droite souverainiste,,,,,,,,,,,
039,Jura,039-02,06,Christian,MARCHET,homme,DXG,Divers extrême gauche,8275,Christian,Marchet,homme,,039-02,LO,,https://www.lutte-ouvriere.org/legislatives/franche-comte,,
039,Jura,039-02,07,Louis,MARINO,homme,DVD,Divers droite,,,,,,,,,,,
039,Jura,039-02,08,Nicolas,DE KEERSMACKER,homme,REC,Reconquête !,,,,,,,,,,,
039,Jura,039-02,09,Garance,HOUTHOOFD,femme,RN,Rassemblement National,7878,Garance,Houthoofd,femme,,039-02,RN,,https://rassemblementnational.fr/elections-legislatives/,,
039,Jura,039-03,01,Nathalie,BLAISE,femme,REC,Reconquête !,,,,,,,,,,,
039,Jura,039-03,02,Hervé,PRAT,homme,ECO,Ecologistes,6300,Hervé,Prat,homme,,039-03,EE-LV,,https://www.eelv.fr/files/2022/05/Scenario-Investiture.pdf,,
039,Jura,039-03,03,Médéric,CHAPITAUX,homme,DVC,Divers centre,,,,,,,,,,,
039,Jura,039-03,04,Aurore,VUILLEMIN-PLANÇON,femme,RN,Rassemblement National,7879,Aurore,Vuillemin-Plançon,femme,,039-03,RN,,https://rassemblementnational.fr/elections-legislatives/,,
039,Jura,039-03,05,Anne,PILLOY,femme,DSV,Droite souverainiste,,,,,,,,,,,
039,Jura,039-03,06,Justine,GRUET,femme,LR,Les Républicains,6299,Justine,Gruet,femme,,039-03,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,,
039,Jura,039-03,07,Anne-Colette,PROST,femme,ENS,Ensemble ! (Majorité présidentielle),6301,Anne,Prost-Grosjean,femme,,039-03,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
039,Jura,039-03,08,Rim,EL MEZOUGHI,femme,DVG,Divers gauche,,,,,,,,,,,
039,Jura,039-03,09,Dominique,REVOY,femme,DXG,Divers extrême gauche,,,,,,,,,,,
040,Landes,040-01,01,Sébastien,CAZAUBON,homme,DVC,Divers centre,,,,,,,,,,,
040,Landes,040-01,02,Daniel,LARGE,homme,DVG,Divers gauche,,,,,,,,,,,
040,Landes,040-01,03,Michel,DUFAY,homme,RN,Rassemblement National,7887,Michel,Dufay,homme,,040-01,RN,,https://rassemblementnational.fr/elections-legislatives/,,
040,Landes,040-01,04,Laurent,MARTIN,homme,DSV,Droite souverainiste,,,,,,,,,,,
040,Landes,040-01,05,Geneviève,DARRIEUSSECQ,femme,ENS,Ensemble ! (Majorité présidentielle),6304,Geneviève,Darrieussecq,femme,,040-01,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
040,Landes,040-01,06,Marie-Christine,HARAMBAT,femme,LR,Les Républicains,6302,Marie-Christine,Harambat,femme,,040-01,LR,,https://republicains.fr/actualites/2021/12/09/decision-de-la-commission-nationale-dinvestiture-3/,,
